id,carat,cut,color,clarity,depth,table,x,y,z,price
3282,0.31,Ideal,H,VS1,62.5,55.0,4.3,4.32,2.7,603
4958,1.01,Premium,D,SI2,60.9,61.0,6.5,6.54,3.96,4004
1951,1.06,Ideal,G,VS1,60.9,57.0,6.58,6.61,4.03,8049
935,1.02,Very Good,F,SI1,62.9,57.0,6.4,6.42,4.03,5752
4936,0.31,Ideal,J,VS1,61.9,54.0,4.32,4.35,2.68,434
2720,1.2,Premium,F,SI2,62.0,59.0,6.76,6.68,4.17,4746
4448,1.01,Premium,G,SI1,62.6,58.0,6.39,6.33,3.99,5006
1109,1.51,Ideal,I,SI1,62.4,57.0,7.31,7.35,4.57,8726
3960,0.9,Ideal,H,SI1,62.0,57.0,6.13,6.09,3.81,3402
591,0.43,Premium,E,SI1,61.9,59.0,4.87,4.83,3.0,919
1695,0.3,Premium,E,VS2,62.0,58.0,4.31,4.29,2.67,911
3450,1.01,Fair,H,VVS2,65.5,57.0,6.29,6.23,4.1,4838
2936,0.51,Good,E,SI1,63.8,60.0,5.0,5.03,3.2,1305
4204,1.2,Ideal,F,VVS1,61.7,56.0,6.84,6.81,4.21,11226
3411,0.51,Ideal,G,VVS1,61.3,55.0,5.15,5.19,3.17,1883
1576,0.27,Very Good,E,VS1,61.9,59.0,4.16,4.21,2.59,470
3954,0.71,Very Good,G,VVS2,63.1,58.0,5.7,5.65,3.58,2808
213,1.02,Ideal,H,SI1,61.6,57.0,6.46,6.49,3.99,4077
778,0.5,Good,H,SI1,63.4,57.0,5.06,5.01,3.19,1065
1415,0.4,Very Good,E,SI1,62.9,56.0,4.7,4.72,2.97,882
3759,2.01,Very Good,H,SI1,62.0,60.0,7.94,8.03,4.96,18398
2043,0.5,Ideal,F,VVS2,62.3,58.0,5.05,5.09,3.17,1933
2848,0.38,Ideal,E,IF,62.0,54.0,4.66,4.69,2.9,1300
4538,0.3,Very Good,H,SI1,61.9,58.0,4.25,4.27,2.64,540
3505,1.01,Premium,E,SI1,59.9,59.0,6.49,6.46,3.89,5820
3813,2.26,Ideal,H,SI2,62.0,56.0,8.41,8.34,5.18,15544
1567,0.7,Premium,D,SI2,59.2,59.0,5.78,5.74,3.42,2562
165,1.01,Ideal,D,SI2,62.1,58.0,6.36,6.41,3.96,4853
4715,1.01,Good,G,VS1,64.2,55.0,6.31,6.33,4.06,6479
4273,0.7,Ideal,G,VS1,61.1,57.0,5.71,5.75,3.5,2631
4927,2.01,Good,J,SI1,63.6,61.0,7.97,8.05,5.06,13254
1343,0.32,Ideal,G,VVS1,62.7,55.0,4.43,4.39,2.76,1104
2013,1.66,Ideal,G,VS2,61.5,54.0,7.64,7.55,4.68,14646
273,0.7,Ideal,E,VS2,62.1,57.0,5.7,5.68,3.54,2824
71,0.23,Very Good,F,VVS2,60.9,58.0,3.94,3.97,2.42,530
3887,1.2,Premium,H,SI2,62.0,57.0,6.79,6.71,4.19,5335
1087,0.32,Premium,E,SI2,61.5,59.0,4.39,4.43,2.71,576
394,1.17,Very Good,G,VS2,63.2,56.0,6.65,6.61,4.2,7440
583,1.02,Good,G,SI2,63.7,57.0,6.39,6.34,4.05,3620
1367,1.5,Ideal,G,SI1,61.2,56.0,7.39,7.32,4.5,10082
4988,0.5,Very Good,F,VS2,63.3,57.0,5.02,5.05,3.19,1436
4088,1.5,Good,H,VS2,63.8,57.0,7.15,7.21,4.57,9576
2548,1.1,Very Good,G,VS2,60.0,59.0,6.75,6.84,4.06,6686
1013,0.31,Ideal,G,VVS1,62.3,56.0,4.4,4.36,2.72,1046
4898,0.9,Very Good,G,SI2,62.8,59.0,6.1,6.03,3.81,3032
3003,0.46,Good,H,SI1,59.9,57.0,5.02,5.06,2.99,1140
4789,0.55,Ideal,E,SI1,62.0,57.0,5.27,5.25,3.26,1715
4408,0.38,Ideal,D,VS1,61.4,57.0,4.69,4.73,2.89,1170
3532,0.5,Good,H,VS2,63.4,56.0,5.04,5.08,3.21,1330
1763,0.6,Ideal,E,SI1,62.0,55.0,5.39,5.44,3.35,1651
1875,1.5,Very Good,J,VS2,63.4,58.0,7.23,7.27,4.6,7418
1259,0.23,Very Good,E,VVS2,61.3,55.0,3.97,4.0,2.43,530
4531,0.41,Premium,F,VS1,62.4,58.0,4.74,4.78,2.97,1129
2253,0.7,Very Good,D,SI1,61.6,59.0,5.63,5.65,3.47,2731
2781,0.37,Premium,E,VS2,60.1,59.0,4.6,4.65,2.78,811
3592,0.81,Ideal,E,VS2,61.6,55.0,6.04,6.07,3.72,3615
526,0.31,Ideal,F,VS2,62.1,56.0,4.35,4.31,2.69,802
4264,0.36,Very Good,E,VS2,61.6,56.0,4.59,4.62,2.83,631
2946,2.1,Ideal,I,SI1,62.2,55.0,8.21,8.24,5.11,15092
377,0.38,Ideal,F,VVS2,61.4,56.0,4.68,4.71,2.89,1240
1559,0.9,Very Good,D,SI1,62.1,57.0,6.19,6.16,3.83,5033
3820,0.41,Good,E,VVS1,63.9,57.0,4.7,4.73,3.01,1270
1963,0.9,Premium,I,SI2,62.7,59.0,6.03,5.98,3.78,3703
4733,1.28,Ideal,H,VVS2,62.4,57.0,6.9,6.95,4.32,9596
348,1.0,Premium,G,SI2,60.1,57.0,6.48,6.52,3.92,3801
2434,0.4,Premium,G,SI1,62.7,59.0,4.69,4.72,2.95,737
2246,0.42,Ideal,G,SI1,62.1,54.0,4.79,4.81,2.98,918
4166,1.05,Ideal,G,SI1,62.4,57.0,6.54,6.48,4.06,4900
1709,0.71,Ideal,G,VS1,62.2,56.0,5.7,5.72,3.55,2805
1050,0.32,Ideal,D,VS2,61.7,56.0,4.41,4.45,2.73,829
590,0.9,Very Good,H,SI1,61.9,62.0,6.11,6.19,3.8,3545
519,0.71,Very Good,D,SI2,59.2,60.0,5.83,5.86,3.46,2107
4494,1.07,Good,H,VS2,58.9,62.0,6.65,6.67,3.93,5356
4309,0.32,Premium,E,VS2,61.8,58.0,4.39,4.38,2.71,702
2477,0.72,Ideal,G,SI1,62.0,56.0,5.74,5.8,3.57,2607
1083,0.3,Very Good,D,SI1,58.3,60.0,4.26,4.3,2.51,524
3588,2.09,Premium,I,VS2,60.3,56.0,8.31,8.25,4.99,17377
4854,1.01,Good,G,SI1,63.4,59.0,6.34,6.38,4.02,5164
4510,1.3,Ideal,G,SI1,62.2,57.0,6.99,7.03,4.35,6661
1294,0.41,Ideal,J,VS1,61.9,56.0,4.8,4.78,2.96,774
1809,0.38,Ideal,E,VS2,61.4,57.0,4.64,4.66,2.86,853
791,0.77,Ideal,I,VS2,62.5,56.0,5.87,5.91,3.69,3163
792,1.2,Good,F,SI2,64.1,56.0,6.64,6.7,4.28,5408
4114,1.5,Premium,G,VS2,62.1,61.0,7.29,7.32,4.54,15568
1855,1.01,Very Good,D,SI2,63.1,57.0,6.42,6.37,4.03,4315
4758,0.9,Very Good,I,VS2,61.9,59.0,6.11,6.18,3.8,3781
1980,0.74,Good,F,SI1,63.1,60.0,5.72,5.74,3.61,2705
3233,1.06,Ideal,F,SI1,61.2,57.0,6.57,6.63,4.04,4759
3908,0.3,Ideal,F,VS2,62.2,54.0,4.3,4.33,2.68,673
4985,0.61,Ideal,D,VS2,61.2,56.0,5.51,5.56,3.38,2152
3328,0.5,Good,H,VS2,61.9,62.2,5.09,5.07,3.15,1400
1530,0.7,Very Good,D,SI1,63.0,57.0,5.61,5.67,3.54,2611
1410,1.51,Premium,E,SI2,62.9,58.0,7.27,7.22,4.55,9411
4295,0.33,Premium,G,VS2,60.0,58.0,4.47,4.49,2.69,743
4649,1.11,Fair,E,SI1,64.4,57.0,6.47,6.51,4.15,5082
83,1.54,Premium,G,VS1,62.4,59.0,7.37,7.35,4.6,12388
868,0.43,Ideal,F,VS2,62.5,56.0,4.81,4.85,3.02,884
2350,1.06,Ideal,G,VS2,61.6,57.0,6.56,6.51,4.03,6309
20,0.7,Ideal,F,VS1,62.2,56.0,5.67,5.72,3.54,3018
3424,0.5,Ideal,E,SI1,62.0,56.0,5.12,5.09,3.17,1304
2795,0.31,Premium,G,SI1,60.9,58.0,4.34,4.37,2.65,593
4573,0.38,Ideal,E,VVS2,60.8,57.0,4.7,4.73,2.87,1200
1562,0.3,Very Good,D,VS2,61.7,59.0,4.26,4.31,2.64,710
3093,0.9,Ideal,E,SI2,62.7,57.0,6.14,6.11,3.84,3818
3155,0.3,Ideal,H,VVS1,62.0,55.0,4.31,4.33,2.68,694
973,1.2,Premium,E,VS2,61.4,61.0,6.84,6.79,4.18,10098
1710,0.34,Ideal,J,VS1,61.7,57.0,4.44,4.47,2.75,537
3201,0.5,Ideal,F,VS2,61.0,57.0,5.15,5.19,3.15,1654
4372,1.01,Good,E,SI2,63.3,58.0,6.36,6.41,4.04,4461
4820,2.5,Fair,H,SI2,64.6,58.0,8.56,8.34,5.4,18541
1098,1.6,Ideal,I,SI1,61.2,57.0,7.56,7.5,4.6,8938
4161,0.32,Premium,E,VS2,62.6,59.0,4.37,4.41,2.75,844
2844,0.56,Premium,D,SI2,60.7,58.0,5.36,5.34,3.25,1362
886,0.31,Premium,D,SI2,62.7,58.0,4.33,4.29,2.7,593
4932,0.34,Very Good,D,SI1,61.2,56.0,4.54,4.59,2.79,624
3678,0.39,Ideal,E,VS2,62.0,54.7,4.7,4.64,2.9,988
4581,1.41,Ideal,I,SI1,61.2,57.0,7.27,7.24,4.43,9069
3566,2.11,Very Good,I,VS2,61.6,60.0,8.14,8.19,5.05,15931
4402,0.3,Very Good,E,SI1,62.1,61.0,4.21,4.24,2.63,552
515,1.51,Premium,F,SI1,62.8,57.0,7.27,7.25,4.56,11491
4621,0.76,Ideal,E,SI2,61.3,54.0,5.88,5.92,3.62,3519
737,0.62,Ideal,H,VS2,61.3,55.0,5.48,5.51,3.37,1641
1453,1.71,Ideal,H,SI2,62.5,56.0,7.63,7.69,4.79,9120
3971,0.9,Premium,H,SI1,62.7,60.0,6.19,6.14,3.86,3437
4701,1.01,Very Good,F,VS2,60.1,60.0,6.5,6.54,3.92,6159
2506,0.58,Ideal,F,SI1,61.7,56.0,5.34,5.4,3.31,1607
2994,1.13,Ideal,F,VS2,62.2,57.0,6.65,6.61,4.14,7567
2126,0.3,Very Good,E,VVS2,62.1,58.0,4.27,4.31,2.66,680
2926,0.71,Ideal,F,VVS1,61.0,56.0,5.74,5.77,3.51,3920
4746,1.5,Premium,F,VS2,62.2,59.0,7.29,7.34,4.55,14165
906,0.8,Ideal,F,SI1,61.0,57.0,6.02,6.06,3.67,3519
3647,0.85,Ideal,E,SI2,61.0,57.0,6.11,6.06,3.7,3797
1030,0.26,Premium,E,VS1,59.7,60.0,4.19,4.22,2.51,489
2507,0.41,Premium,E,VS2,62.9,58.0,4.75,4.7,2.97,863
2428,1.0,Very Good,E,VVS1,63.8,60.0,6.3,6.21,4.0,9744
947,1.35,Premium,I,SI2,63.0,59.0,7.07,6.96,4.42,6090
3806,0.9,Very Good,E,SI1,59.9,62.0,6.24,6.28,3.74,4165
4755,0.34,Premium,D,SI1,60.5,60.0,4.53,4.51,2.73,803
715,2.02,Very Good,I,SI2,62.8,58.0,8.03,8.08,5.05,12870
4055,0.33,Ideal,G,VVS2,62.0,55.0,4.42,4.46,2.76,995
686,1.03,Premium,E,SI2,62.5,58.0,6.5,6.42,4.04,4441
703,0.32,Ideal,G,IF,61.6,56.0,4.41,4.44,2.72,956
3341,0.34,Ideal,G,VVS2,60.4,57.0,4.52,4.55,2.74,752
2353,1.05,Ideal,G,VS1,61.3,56.0,6.56,6.58,4.03,7553
2257,0.5,Good,D,SI1,63.7,60.0,5.03,5.04,3.22,1321
3551,0.5,Very Good,F,VS2,63.3,58.0,5.02,4.94,3.17,1402
473,0.9,Very Good,I,VVS2,62.4,58.0,6.09,6.16,3.83,3205
21,0.39,Ideal,E,VS2,61.6,54.0,4.67,4.72,2.89,853
2752,1.5,Very Good,H,SI1,62.2,57.0,7.26,7.33,4.54,8566
885,0.41,Premium,E,SI2,61.1,59.0,4.72,4.75,2.89,876
2448,0.32,Ideal,H,SI1,62.0,57.0,4.39,4.41,2.73,540
917,0.91,Ideal,E,SI2,62.0,55.0,6.19,6.21,3.85,3570
3757,0.3,Ideal,H,VS2,61.9,57.0,4.32,4.3,2.67,518
3751,0.9,Premium,F,SI2,61.9,59.0,6.14,6.17,3.81,3673
2239,0.31,Premium,E,VS2,61.0,58.0,4.34,4.36,2.65,680
3844,1.68,Good,D,SI1,63.7,58.0,7.44,7.46,4.77,14502
3395,2.02,Very Good,H,SI1,62.7,58.0,7.94,8.03,5.01,18398
1265,0.33,Ideal,H,VVS1,62.2,55.0,4.47,4.49,2.79,754
483,0.71,Ideal,E,VS1,62.3,55.0,5.71,5.76,3.57,3478
4338,0.35,Ideal,G,VS1,62.0,57.0,4.52,4.48,2.79,906
2963,1.61,Very Good,I,VS2,60.7,58.0,7.61,7.65,4.62,9633
1219,0.41,Ideal,H,VVS1,61.4,56.0,4.77,4.8,2.94,1019
277,0.9,Very Good,D,SI2,59.9,61.0,6.19,6.24,3.71,3656
988,1.2,Very Good,D,SI1,63.5,57.0,6.68,6.63,4.21,5865
2084,1.51,Ideal,G,VVS2,62.4,56.0,7.32,7.37,4.58,13653
1245,0.33,Ideal,G,VS2,61.7,55.0,4.46,4.48,2.76,629
2382,0.43,Premium,G,IF,60.8,58.0,4.89,4.91,2.98,1433
571,1.0,Good,E,SI2,60.5,61.0,6.46,6.42,3.9,4258
1435,1.5,Premium,F,SI2,62.7,57.0,7.33,7.31,4.58,8907
993,1.01,Ideal,F,SI1,63.0,55.0,6.41,6.4,4.04,5647
3930,1.03,Fair,D,SI2,64.7,61.0,6.37,6.33,4.1,4472
3447,1.14,Very Good,I,SI1,61.7,59.0,6.72,6.67,4.14,4390
585,1.04,Premium,G,VS1,62.4,58.0,6.46,6.48,4.04,6366
3658,0.53,Ideal,G,VVS2,61.3,57.0,5.2,5.23,3.2,1819
2514,2.08,Ideal,H,SI2,61.8,55.0,8.16,8.22,5.05,16778
1349,1.01,Very Good,G,SI1,63.5,60.0,6.36,6.31,4.02,4631
1007,0.4,Ideal,G,VVS1,60.8,57.0,4.79,4.82,2.92,1123
674,0.71,Premium,F,SI2,61.6,60.0,5.73,5.67,3.51,2307
2412,0.33,Ideal,D,VVS2,61.2,56.0,4.5,4.47,2.75,1240
2903,0.4,Premium,E,VVS2,59.8,59.0,4.84,4.81,2.88,1082
447,1.01,Premium,F,SI1,63.0,58.0,6.35,6.31,3.99,4395
3834,1.66,Ideal,I,VS2,61.7,56.0,7.64,7.69,4.73,11475
3758,0.7,Premium,G,SI1,62.6,58.0,5.71,5.66,3.55,2456
3703,1.01,Very Good,D,SI1,63.4,58.0,6.27,6.32,4.0,5932
359,0.9,Very Good,F,SI1,62.7,59.0,6.09,6.14,3.83,3725
2064,0.54,Ideal,G,SI2,61.6,56.0,5.25,5.28,3.25,1327
4450,0.41,Ideal,G,VVS2,60.8,55.0,4.84,4.8,2.93,1007
3810,1.01,Ideal,I,SI2,59.8,59.0,6.57,6.54,3.92,4336
1690,1.14,Premium,H,VS1,60.0,58.0,6.78,6.81,4.06,6828
4327,1.01,Very Good,E,SI1,63.0,57.0,6.44,6.35,4.03,5783
1548,0.33,Ideal,G,VVS1,61.0,56.0,4.49,4.52,2.74,799
1247,0.6,Ideal,H,SI1,62.4,55.0,5.36,5.42,3.35,1202
1985,1.2,Very Good,H,VS2,64.1,57.0,6.71,6.64,4.28,4724
294,0.29,Very Good,G,VS2,59.2,62.0,4.33,4.35,2.57,650
1547,0.53,Ideal,F,SI2,61.1,56.0,5.22,5.26,3.2,1235
2012,0.79,Premium,E,VS1,61.2,58.0,5.97,5.93,3.65,3643
588,0.85,Premium,H,VS1,61.4,58.0,6.13,6.1,3.74,4234
3329,1.01,Premium,H,VS2,62.6,60.0,6.37,6.33,3.97,4565
2403,0.76,Premium,E,SI2,60.3,59.0,5.95,5.88,3.57,2672
2129,1.01,Premium,G,VS2,62.1,58.0,6.49,6.4,4.0,6471
4822,1.54,Premium,F,VS2,61.8,58.0,7.43,7.37,4.57,16294
2410,0.38,Premium,D,VVS2,61.8,60.0,4.65,4.61,2.85,1192
2719,2.03,Very Good,J,VS2,62.7,58.0,8.0,8.12,5.05,14038
425,1.5,Premium,G,SI2,60.9,62.0,7.32,7.39,4.48,8414
2582,0.51,Ideal,G,VVS1,62.0,55.0,5.16,5.2,3.2,1857
1054,0.59,Ideal,G,SI1,62.3,55.0,5.34,5.38,3.34,1343
3966,1.6,Ideal,J,VS2,61.9,56.0,7.5,7.54,4.65,9526
4563,0.78,Ideal,G,VS2,62.5,56.0,5.87,5.9,3.68,3325
556,0.51,Ideal,D,SI1,61.5,56.0,5.12,5.14,3.15,1630
4359,1.01,Ideal,I,SI2,60.5,56.0,6.56,6.51,3.94,4032
3938,0.33,Very Good,G,VS2,62.8,55.0,4.38,4.41,2.76,579
4713,0.74,Very Good,H,SI2,61.7,59.0,5.8,5.84,3.59,2670
2469,1.05,Good,F,SI1,64.1,58.0,6.37,6.41,4.11,4925
4711,2.05,Ideal,H,SI2,61.7,56.0,8.18,8.13,5.02,16469
355,1.65,Premium,G,SI2,61.3,59.0,7.59,7.55,4.66,10789
1193,0.41,Very Good,F,VS2,63.0,57.0,4.7,4.73,2.97,863
1716,1.02,Ideal,D,SI2,62.2,56.0,6.43,6.46,4.02,4524
3416,1.0,Good,H,VS2,64.1,57.0,6.31,6.28,4.03,4529
2604,1.01,Very Good,D,VS2,59.4,61.0,6.43,6.5,3.83,7526
4129,2.01,Very Good,I,VS2,60.7,56.0,8.07,8.13,4.96,17403
2828,1.01,Premium,F,VS2,60.8,58.0,6.53,6.49,3.95,7272
1704,0.93,Ideal,E,SI1,62.6,57.0,6.18,6.23,3.89,4434
2863,0.33,Ideal,D,VVS2,61.2,55.0,4.47,4.5,2.75,713
2618,0.9,Premium,F,SI1,63.0,60.0,6.1,6.13,3.86,3949
2400,0.34,Ideal,G,VS2,60.6,56.0,4.49,4.52,2.73,555
2139,0.53,Premium,D,SI1,60.2,60.0,5.27,5.24,3.16,1624
3239,0.24,Ideal,F,VVS1,62.1,54.0,3.99,4.03,2.49,552
2383,0.32,Premium,H,SI1,62.4,59.0,4.4,4.35,2.73,591
3218,0.42,Premium,D,SI2,62.8,58.0,4.78,4.75,2.99,812
3935,0.3,Premium,H,VS1,61.7,59.0,4.26,4.29,2.64,675
1285,0.23,Ideal,I,VVS2,61.9,55.0,3.94,3.96,2.43,414
3796,0.34,Ideal,D,SI1,61.4,55.0,4.5,4.47,2.76,803
4895,0.42,Ideal,D,SI1,62.3,55.0,4.8,4.78,2.99,1040
4469,1.51,Very Good,I,SI2,60.1,56.0,7.34,7.38,4.44,6319
2087,0.58,Ideal,H,VS1,61.4,57.0,5.38,5.39,3.3,1672
1889,0.32,Ideal,G,VVS1,62.0,56.0,4.39,4.42,2.73,842
4623,1.2,Ideal,F,VS2,63.0,57.0,6.71,6.75,4.24,8929
1591,0.4,Premium,D,SI1,61.6,58.0,4.76,4.74,2.92,773
1346,0.53,Ideal,H,VS2,60.2,56.0,5.26,5.3,3.17,1417
4432,0.82,Ideal,H,SI1,61.6,56.0,6.03,6.01,3.72,2949
2162,1.59,Premium,E,VS1,61.5,61.0,7.36,7.41,4.54,17666
2396,2.03,Ideal,I,SI1,62.0,55.0,8.1,8.13,5.05,17143
4769,1.14,Premium,G,SI1,60.3,60.0,6.75,6.82,4.08,5531
2271,0.31,Very Good,J,VS1,62.9,58.0,4.28,4.3,2.7,452
4524,0.3,Ideal,I,SI1,62.6,55.0,4.3,4.33,2.7,391
3111,1.01,Premium,H,VS2,62.5,57.0,6.41,6.37,3.99,4704
1137,1.58,Ideal,I,VS2,61.6,57.0,7.48,7.52,4.62,11968
3895,1.11,Ideal,D,SI1,62.7,56.0,6.64,6.59,4.14,5927
972,1.01,Ideal,D,SI1,62.1,56.0,6.43,6.41,3.99,5812
795,1.06,Premium,F,SI2,60.5,58.0,6.6,6.59,3.99,4007
3020,0.44,Premium,D,VS2,60.3,59.0,4.92,4.96,2.99,1196
1711,0.4,Very Good,E,VS2,62.1,55.0,4.67,4.71,2.92,958
3387,1.0,Good,F,SI1,57.7,62.0,6.57,6.54,3.77,5167
36,0.32,Very Good,H,VVS2,63.5,56.0,4.34,4.31,2.74,730
453,0.31,Premium,D,VVS2,60.1,59.0,4.36,4.41,2.64,777
913,0.41,Ideal,D,VS1,62.1,56.0,4.77,4.72,2.95,1140
4081,0.75,Premium,F,VS1,60.7,60.0,5.89,5.85,3.56,2968
1199,0.3,Premium,D,VS2,61.3,59.0,4.25,4.21,2.6,710
1274,2.0,Very Good,D,SI2,60.3,63.0,8.08,8.13,4.91,17231
2375,1.03,Ideal,G,VS2,61.4,55.0,6.5,6.52,4.0,6198
37,0.35,Ideal,F,VS2,61.4,56.0,4.53,4.55,2.79,806
974,0.23,Ideal,F,VVS1,61.4,55.0,3.99,4.05,2.47,575
3195,1.03,Good,E,SI2,64.2,59.0,6.3,6.32,4.05,3876
983,0.71,Premium,E,SI1,60.3,62.0,5.77,5.73,3.47,2817
3904,0.33,Very Good,D,SI1,62.8,53.0,4.39,4.41,2.77,610
4069,1.51,Very Good,J,VS1,60.0,62.0,7.45,7.36,4.44,8874
1418,0.33,Premium,G,VVS2,60.7,59.0,4.48,4.51,2.73,752
3332,1.0,Premium,E,SI1,59.8,59.0,6.52,6.47,3.89,5335
1560,1.03,Ideal,F,VS1,61.8,57.0,6.45,6.51,4.01,7632
39,0.4,Ideal,D,SI1,61.6,56.0,4.74,4.77,2.93,791
1486,1.05,Ideal,D,SI2,61.8,57.0,6.52,6.54,4.04,5206
3883,0.57,Very Good,D,VS2,62.0,60.0,5.27,5.32,3.28,1749
169,0.58,Ideal,H,VS2,61.7,57.0,5.33,5.36,3.3,1550
1355,0.57,Premium,E,SI2,61.1,56.0,5.38,5.32,3.27,1264
2785,1.5,Premium,F,SI1,61.3,59.0,7.35,7.38,4.52,11047
3632,0.31,Very Good,G,VS2,63.0,57.0,4.28,4.31,2.71,544
4749,0.55,Ideal,G,SI1,61.5,56.0,5.26,5.3,3.25,1605
4004,0.52,Ideal,E,VVS1,61.6,57.0,5.2,5.23,3.21,2676
2682,1.0,Very Good,F,SI2,62.6,58.0,6.3,6.35,3.96,4989
4705,0.26,Ideal,G,VVS2,61.6,56.0,4.15,4.18,2.55,525
4025,1.09,Premium,F,SI1,60.9,60.0,6.63,6.59,4.02,5436
1640,1.57,Very Good,E,SI2,59.5,58.0,7.59,7.54,4.53,9505
1290,0.91,Very Good,G,SI1,62.6,57.0,6.18,6.22,3.88,3965
1380,0.81,Ideal,G,VS2,62.1,57.0,5.96,6.0,3.72,3136
1933,0.4,Ideal,G,SI1,62.6,57.0,4.73,4.76,2.96,882
579,0.54,Ideal,F,VVS2,61.6,55.0,5.27,5.24,3.23,2333
4220,0.26,Premium,H,VVS2,62.3,58.0,4.06,4.08,2.54,565
3160,0.37,Ideal,E,SI1,61.6,54.0,4.63,4.66,2.86,851
2030,0.5,Ideal,F,VVS1,62.1,56.0,5.06,5.09,3.14,2100
892,0.9,Fair,F,SI2,64.5,61.0,6.03,5.96,3.85,2596
3951,0.5,Ideal,G,SI1,62.6,57.0,5.03,5.06,3.16,1352
780,0.7,Very Good,F,SI2,61.7,59.0,5.64,5.71,3.49,2405
159,0.31,Very Good,D,SI2,63.3,58.0,4.34,4.35,2.75,462
2,0.7,Ideal,G,VS1,61.2,57.0,5.69,5.73,3.5,2772
2263,0.51,Ideal,D,VS1,61.6,56.0,5.13,5.16,3.17,1882
3216,0.74,Very Good,F,SI2,63.1,56.0,5.76,5.72,3.63,2188
2109,0.34,Very Good,H,VVS1,61.3,54.0,4.51,4.56,2.78,638
849,0.36,Very Good,G,SI1,62.5,57.0,4.51,4.55,2.83,597
2737,1.06,Ideal,G,SI1,61.5,56.0,6.54,6.57,4.03,5412
2466,0.46,Premium,F,SI1,60.6,59.0,4.96,5.02,3.01,930
3650,0.25,Ideal,F,VS2,62.1,55.0,4.0,4.05,2.5,452
1596,0.3,Ideal,F,SI1,62.3,57.0,4.31,4.34,2.69,612
1776,0.6,Ideal,E,VS2,60.6,56.0,5.45,5.48,3.31,2016
1913,1.02,Ideal,F,IF,62.0,55.0,6.47,6.5,4.02,9901
1043,0.72,Good,E,VS1,63.7,60.0,5.7,5.66,3.62,3043
4714,1.01,Very Good,H,SI1,63.1,58.0,6.34,6.37,4.01,5410
1544,0.29,Ideal,I,VS1,61.3,56.0,4.3,4.32,2.64,504
2736,1.12,Premium,D,SI2,62.4,60.0,6.62,6.64,4.14,5038
3706,0.4,Very Good,G,VVS2,62.2,56.0,4.73,4.75,2.94,843
4618,0.6,Fair,H,VS2,65.7,54.0,5.31,5.22,3.46,1163
53,1.01,Ideal,E,SI2,62.3,57.0,6.42,6.45,4.01,4989
1796,0.73,Premium,D,SI1,61.3,59.0,5.78,5.76,3.54,2904
1911,0.3,Ideal,D,SI2,60.2,57.0,4.37,4.34,2.62,534
2306,0.5,Very Good,F,VS1,60.0,59.0,5.16,5.21,3.12,1652
2553,1.0,Very Good,F,VS2,63.1,58.0,6.29,6.23,3.95,4961
2800,1.21,Ideal,G,VS2,59.6,56.0,7.03,6.94,4.13,9072
4086,0.32,Ideal,D,VS2,62.0,57.0,4.36,4.34,2.69,972
4127,0.3,Premium,H,VVS2,62.0,59.0,4.25,4.28,2.64,605
824,0.9,Ideal,G,SI2,61.2,57.0,6.21,6.23,3.8,3521
4734,1.01,Good,G,VS1,63.6,58.0,6.37,6.31,4.04,6860
3178,0.38,Ideal,I,VS2,61.2,56.0,4.65,4.68,2.86,812
3401,0.33,Premium,H,VS1,61.0,60.0,4.44,4.48,2.71,765
1389,1.02,Premium,E,SI1,60.6,62.0,6.44,6.56,3.94,5426
3564,1.5,Very Good,H,SI2,63.2,58.0,7.21,7.26,4.57,7281
4877,1.1,Ideal,G,VS1,62.8,56.0,6.62,6.55,4.13,7326
884,1.52,Premium,G,VS1,59.1,61.0,7.5,7.46,4.4,13427
3805,1.16,Ideal,E,SI1,61.7,56.0,6.77,6.73,4.16,6720
1607,0.52,Ideal,F,VS1,61.0,55.0,5.19,5.22,3.18,1709
1594,0.31,Premium,D,SI2,59.7,60.0,4.45,4.41,2.64,593
771,1.01,Good,F,VS2,57.6,60.0,6.66,6.58,3.82,6108
2611,0.3,Premium,G,SI1,62.5,58.0,4.22,4.24,2.65,407
4662,0.96,Ideal,D,SI2,61.4,57.0,6.38,6.34,3.91,4132
2273,0.85,Ideal,J,SI1,62.9,56.0,6.0,6.08,3.79,1953
1868,0.7,Good,H,SI2,64.2,60.0,5.61,5.58,3.57,2001
1085,0.7,Ideal,F,SI1,62.0,56.0,5.65,5.69,3.52,2512
10,1.01,Very Good,G,VS2,63.1,57.0,6.4,6.34,4.03,5914
3611,1.0,Ideal,G,I1,60.9,57.0,6.47,6.43,3.92,3018
1325,0.44,Ideal,G,VVS2,61.2,57.0,4.91,4.93,2.99,1181
3390,1.01,Very Good,H,SI1,62.1,57.0,6.35,6.32,3.94,4363
1463,1.03,Ideal,G,VS1,62.0,56.0,6.48,6.5,4.03,6620
806,0.65,Premium,F,VS2,60.1,58.0,5.69,5.63,3.39,2463
4383,0.76,Very Good,G,SI1,62.9,56.0,5.75,5.82,3.64,2800
3985,0.9,Very Good,G,VS2,63.5,58.0,6.04,6.08,3.84,4113
3771,1.17,Premium,G,VVS2,61.7,59.0,6.78,6.75,4.18,10211
2108,0.33,Ideal,D,VS2,61.8,57.0,4.47,4.43,2.75,1002
4236,0.32,Ideal,G,VVS1,61.9,55.0,4.39,4.42,2.72,683
4957,1.01,Premium,G,VVS2,60.9,56.0,6.46,6.41,3.92,7666
